Italy,2022-01-20,612407
Venezuela,2022-01-19,126261
South Africa,2022-01-04,43189
Honduras,2022-01-08,27940
Scotland,2022-01-17,18502
Bolivia,2022-01-10,101932
Afghanistan,2022-01-16,10588
Finland,2022-02-08,39229
Barbados,2022-02-13,160
Australia,2022-01-18,283103
Libya,2022-01-25,10511
French Polynesia,2022-01-04,252
United Kingdom,2022-01-14,200017
Zambia,2022-01-07,19910
South Korea,2022-01-29,316722
North America,2022-01-15,2405344
Cayman Islands,2022-01-17,184
Sint Maarten (Dutch part),2022-01-07,15
Lower middle income,2022-01-24,13275438
Azerbaijan,2022-02-14,37131
Iran,2022-01-25,384011
High income,2022-01-01,4939337
Sudan,2022-01-31,136654
Belgium,2022-01-27,49443
Upper middle income,2022-01-01,14814785
South Africa,2022-01-01,24717
Finland,2022-01-02,38782
Morocco,2022-01-16,52767
Saint Lucia,2022-01-18,133
Paraguay,2022-01-18,22393
Wales,2022-01-06,12375
Thailand,2022-02-19,222202
Philippines,2022-01-03,498231
Romania,2022-01-22,15625
Liechtenstein,2022-01-13,274
Saint Vincent and the Grenadines,2022-02-08,227
Uzbekistan,2022-01-04,83238
Slovenia,2022-02-19,1456
Uganda,2022-02-05,221509
China,2022-01-06,8082143
Chad,2022-01-28,1229
Poland,2022-01-09,172877
Mexico,2022-02-01,662180
Grenada,2022-01-06,175
Slovakia,2022-01-09,24662
Africa,2022-02-09,1381450
Norway,2022-02-11,9197
Moldova,2022-02-12,4817
Cape Verde,2022-01-02,968
New Zealand,2022-02-10,50946
Albania,2022-01-16,6089
Philippines,2022-02-07,310566
Botswana,2022-01-25,2733
High income,2022-02-16,3226613
French Polynesia,2022-02-08,216
New Zealand,2022-01-21,43424
Lithuania,2022-02-03,3277
Greece,2022-02-06,37340
Malawi,2022-01-27,1223
Bulgaria,2022-02-19,4154
Mexico,2022-02-07,561566
Guinea,2022-02-05,4343
Kyrgyzstan,2022-02-19,10203
Burundi,2022-01-14,44
Equatorial Guinea,2022-01-11,120
Asia,2022-02-17,16257209
Paraguay,2022-01-22,17240
Montserrat,2022-01-25,24
Zimbabwe,2022-01-23,12937
Turkey,2022-01-19,313675
Lower middle income,2022-01-11,17786585
Mexico,2022-01-02,49436
Azerbaijan,2022-01-18,24360
Serbia,2022-02-02,3653
Niger,2022-01-21,972
Israel,2022-01-25,14231
Thailand,2022-01-27,401917
Guinea,2022-01-05,73485
Tunisia,2022-01-03,48092
Paraguay,2022-01-15,26285
Liechtenstein,2022-02-06,100
Northern Ireland,2022-01-20,4547
Germany,2022-02-10,209420
North America,2022-01-16,2380930
Azerbaijan,2022-02-01,27660
Montserrat,2022-01-10,24
El Salvador,2022-01-03,7051
Belgium,2022-01-16,112094
Iraq,2022-01-30,43036
Morocco,2022-01-04,69049
Zimbabwe,2022-01-19,13735
French Polynesia,2022-02-13,209
Venezuela,2022-02-10,142898
Guinea-Bissau,2022-02-01,1702
Cuba,2022-01-18,167166
Iraq,2022-01-20,49773
Norway,2022-01-14,54386
Saudi Arabia,2022-01-23,208487
Peru,2022-02-15,88853
Sierra Leone,2022-01-05,1199
Malta,2022-02-15,1175
Greenland,2022-01-25,31
New Caledonia,2022-01-23,205
Northern Ireland,2022-02-06,2151
Sint Maarten (Dutch part),2022-02-07,59
Montserrat,2022-01-27,19
England,2022-01-04,218730
Timor,2022-02-08,569
Hong Kong,2022-02-14,79867
Aruba,2022-02-02,62
Equatorial Guinea,2022-01-07,49
Dominican Republic,2022-02-19,16360
Panama,2022-02-19,12242
South Korea,2022-01-23,321550
Iceland,2022-02-04,2054
Saudi Arabia,2022-02-09,165655
Israel,2022-01-26,12599
Switzerland,2022-02-04,16951
Anguilla,2022-01-12,21
Central African Republic,2022-01-14,3596
Norway,2022-01-19,48339
Iceland,2022-01-03,471
Cambodia,2022-01-29,86454
Belarus,2022-01-24,53614
Qatar,2022-01-09,12049
Saint Kitts and Nevis,2022-01-17,63
Liechtenstein,2022-02-17,53
Trinidad and Tobago,2022-01-03,2593
Liberia,2022-02-03,1580
Tonga,2022-01-07,333
Liberia,2022-01-16,1580
England,2022-02-04,69450
India,2022-01-13,8846955
Romania,2022-02-16,8087
Guyana,2022-02-07,1763
Andorra,2022-01-19,787
Mali,2022-01-07,58966
Malaysia,2022-01-08,200581
Switzerland,2022-02-05,16225
Zimbabwe,2022-01-05,12156
Bosnia and Herzegovina,2022-01-24,4315
Taiwan,2022-01-05,56618
Ireland,2022-01-04,31257
Norway,2022-01-16,54933
Mauritania,2022-02-06,4508
Mongolia,2022-02-06,479
Burkina Faso,2022-01-05,10244
Sri Lanka,2022-02-02,91930
Bermuda,2022-02-09,183
Sudan,2022-01-04,8915
Egypt,2022-01-09,362579
Iceland,2022-01-19,3094
Solomon Islands,2022-02-04,977
Niger,2022-01-08,18757
Maldives,2022-01-28,3023
Wales,2022-01-13,13603
Belgium,2022-01-14,113940
Djibouti,2022-02-01,393
Portugal,2022-02-17,51434
Sweden,2022-01-13,52858
Guyana,2022-01-10,2051
North Macedonia,2022-01-31,1105
Jordan,2022-01-18,35491
Australia,2022-02-09,192391
Nigeria,2022-01-04,133469
Faeroe Islands,2022-01-11,431
Iceland,2022-01-07,786
Libya,2022-02-01,11217
Slovenia,2022-01-23,3010
Montenegro,2022-02-12,377
French Polynesia,2022-01-20,578
Timor,2022-01-25,1588
Low income,2022-01-03,1137170
North America,2022-01-19,2328630
South Africa,2022-02-15,118430
Turkey,2022-02-01,153350
Finland,2022-02-20,7785
Cuba,2022-01-23,112190
North Macedonia,2022-02-12,940
Uzbekistan,2022-01-27,3947
Burundi,2022-01-09,41
Senegal,2022-01-14,4472
Asia,2022-01-11,26357811
South Korea,2022-02-05,156502
Bahamas,2022-01-05,618
Asia,2022-02-13,16910721
Scotland,2022-01-25,10731
Sweden,2022-01-23,77902
Cyprus,2022-01-08,3393
Poland,2022-01-14,194305
Hong Kong,2022-02-08,46357
Guernsey,2022-01-04,1747
Algeria,2022-01-11,20770
Nicaragua,2022-02-06,25309
Africa,2022-01-20,1680192
Cape Verde,2022-01-09,1514
Antigua and Barbuda,2022-01-21,103
Barbados,2022-01-13,388
Panama,2022-01-18,27329
Sweden,2022-02-07,52575
Cote d'Ivoire,2022-01-03,87831
Samoa,2022-02-08,401
Albania,2022-02-07,10183
Japan,2022-01-29,263282
Paraguay,2022-02-15,21383
Andorra,2022-01-13,865
Haiti,2022-02-11,453
England,2022-02-15,54050
Lower middle income,2022-01-02,12004477
Nicaragua,2022-02-05,26905
Sri Lanka,2022-01-10,40838
Myanmar,2022-01-29,135935
Kazakhstan,2022-01-31,17815
Netherlands,2022-02-05,31908
New Caledonia,2022-01-08,153
Estonia,2022-01-24,3462
El Salvador,2022-01-26,10331
Indonesia,2022-02-18,1252137
Botswana,2022-01-30,2733
Cook Islands,2022-01-17,4
Afghanistan,2022-01-10,16642
Guinea-Bissau,2022-01-15,142
Australia,2022-02-04,222311
Guatemala,2022-01-27,62940
Asia,2022-02-16,15863446
Indonesia,2022-02-17,1252137
South Africa,2022-01-31,61721
Mongolia,2022-01-09,3020
Qatar,2022-02-05,25867
Wales,2022-01-23,7101
Saudi Arabia,2022-02-13,134610
World,2022-01-11,36703184
Bulgaria,2022-01-20,15227
Honduras,2022-01-30,21412
China,2022-01-02,11195429
Thailand,2022-01-20,448570
Latvia,2022-01-08,10233
Saint Lucia,2022-01-25,82
Sudan,2022-01-17,8915
Kosovo,2022-01-29,4505
World,2022-01-13,36590735
Ukraine,2022-02-18,54168
Switzerland,2022-01-18,57429
Belize,2022-02-10,502
Armenia,2022-01-30,9896
British Virgin Islands,2022-01-25,13
Angola,2022-01-02,47890
Myanmar,2022-02-08,111338
Gibraltar,2022-01-22,118
Colombia,2022-01-18,277851
Lebanon,2022-02-03,13633
United States,2022-01-19,930887
Qatar,2022-02-01,27849
Morocco,2022-02-03,49604
Europe,2022-02-03,2269618
Romania,2022-02-13,9484
Venezuela,2022-01-04,126261
Belarus,2022-01-06,50313
Somalia,2022-01-10,5028
Solomon Islands,2022-02-05,972
South Korea,2022-01-01,545459
Malawi,2022-02-11,1106
Morocco,2022-01-03,62250
Suriname,2022-01-20,201
Norway,2022-01-09,52547
Czechia,2022-02-15,11538
Poland,2022-01-05,140664
Montenegro,2022-01-20,748
Egypt,2022-01-07,386968
Brazil,2022-02-14,1179698
Germany,2022-01-28,384972
Georgia,2022-02-06,5738
Tonga,2022-01-18,77
France,2022-01-26,295602
Saint Kitts and Nevis,2022-01-22,55
Mexico,2022-02-10,433021
Pakistan,2022-01-20,661152
Taiwan,2022-01-06,46098
Finland,2022-01-05,29074
Jordan,2022-01-06,35491
Bahrain,2022-01-12,5155
Argentina,2022-02-07,220798
New Zealand,2022-02-15,51269
Cook Islands,2022-01-25,6
Guatemala,2022-01-18,92819
French Polynesia,2022-01-25,217
Ethiopia,2022-01-24,1012
Czechia,2022-01-11,75663
Gibraltar,2022-02-08,88
Ethiopia,2022-01-30,403
Low income,2022-01-12,934502
Tajikistan,2022-01-22,30590
Timor,2022-01-21,1341
Azerbaijan,2022-01-17,24808
Myanmar,2022-02-09,117521
Ukraine,2022-01-20,68696
Djibouti,2022-01-27,583
Georgia,2022-02-09,3966
Hungary,2022-01-11,25667
Belize,2022-01-26,754
Syria,2022-01-20,3186
Cyprus,2022-01-29,2920
Curacao,2022-01-24,394
England,2022-01-26,89676
Portugal,2022-01-30,80690
Taiwan,2022-01-18,409515
Qatar,2022-01-29,26883
Serbia,2022-01-07,2459
Rwanda,2022-01-14,127901
Barbados,2022-02-17,151
Kazakhstan,2022-01-20,17989
Tanzania,2022-01-06,33124
Latvia,2022-02-09,3142
Switzerland,2022-01-11,69501
Palestine,2022-01-05,3012
Tunisia,2022-01-02,47796
Sao Tome and Principe,2022-01-03,384
New Caledonia,2022-02-01,159
Algeria,2022-01-27,16222
Gabon,2022-01-01,3128
Antigua and Barbuda,2022-01-08,57
Botswana,2022-01-14,2733
Australia,2022-01-09,188334
Scotland,2022-02-19,5437
Russia,2022-02-08,245101
Maldives,2022-02-17,1842
Turks and Caicos Islands,2022-01-06,122
Taiwan,2022-01-16,295572
North America,2022-01-09,2316252
Cambodia,2022-01-08,48211
Guyana,2022-01-26,2009
Peru,2022-01-25,134938
Czechia,2022-02-18,9114
Panama,2022-02-08,14711
Kosovo,2022-01-22,4127
Europe,2022-01-13,4155032
Saint Lucia,2022-02-15,75
Canada,2022-01-22,302170
Paraguay,2022-02-14,22664
New Zealand,2022-01-31,51953
Guatemala,2022-01-03,22141
Ukraine,2022-02-10,58306
Russia,2022-01-13,408373
Nepal,2022-01-20,219924
Ukraine,2022-02-14,57648
Ireland,2022-01-25,11116
Hungary,2022-01-12,25782
European Union,2022-02-19,714680
Philippines,2022-01-29,455930
Cote d'Ivoire,2022-01-18,10956
Philippines,2022-01-21,684412
Cambodia,2022-01-21,133344
Netherlands,2022-01-02,238932
Croatia,2022-01-13,18540
Solomon Islands,2022-01-22,1023
Oceania,2022-01-16,321503
El Salvador,2022-02-05,8818
San Marino,2022-01-30,233
Eswatini,2022-02-03,1605
San Marino,2022-02-01,179
South Sudan,2022-02-01,3398
Australia,2022-01-01,74348
India,2022-01-25,7758004
Guyana,2022-02-17,1144
Panama,2022-02-15,13296
Syria,2022-02-05,2829
Tunisia,2022-01-04,46025
Venezuela,2022-02-06,200926
Cayman Islands,2022-01-24,162
Sri Lanka,2022-02-07,127606
Lebanon,2022-02-15,9466
Macao,2022-01-19,2576
Ethiopia,2022-01-20,1369
Colombia,2022-01-22,255928
Estonia,2022-02-06,1831
Turks and Caicos Islands,2022-02-11,0
Kuwait,2022-02-02,5646
Sint Maarten (Dutch part),2022-02-02,62
Barbados,2022-01-10,292
Isle of Man,2022-01-31,104
Bhutan,2022-01-16,157
Costa Rica,2022-01-20,15281
South Korea,2022-02-07,191212
Africa,2022-01-26,1753412
Liberia,2022-01-27,1580
South Africa,2022-01-11,66277
Saint Vincent and the Grenadines,2022-01-01,79
Mexico,2022-01-25,721097
Slovakia,2022-01-06,25502
High income,2022-01-25,5229782
Saint Kitts and Nevis,2022-01-09,84
Libya,2022-02-08,9097
Hong Kong,2022-02-20,86323
Tajikistan,2022-01-14,65092
British Virgin Islands,2022-02-09,2
Asia,2022-01-26,17974622
Indonesia,2022-01-12,1252137
Guinea,2022-01-18,157999
French Polynesia,2022-01-31,217
Belgium,2022-01-28,45700
Sierra Leone,2022-01-14,14555
Croatia,2022-01-20,14037
Cook Islands,2022-02-09,6
Burundi,2022-01-04,41
Botswana,2022-01-11,2733
Albania,2022-01-05,6471
Nicaragua,2022-01-21,37762
Australia,2022-01-08,200939
Taiwan,2022-02-04,35525
Tunisia,2022-01-15,17429
Iran,2022-02-01,465368
Azerbaijan,2022-02-16,45875
England,2022-02-17,52757
Sudan,2022-01-27,52200
Sri Lanka,2022-02-05,126474
Seychelles,2022-01-12,347
Spain,2022-01-18,231475
Comoros,2022-02-08,2141
Israel,2022-02-19,4061
Argentina,2022-01-04,296158
Kenya,2022-01-24,61201
Brazil,2022-01-27,1165809
Jersey,2022-01-30,135
Guatemala,2022-01-10,72079
Namibia,2022-01-22,3996
Iran,2022-01-09,459558
Niger,2022-01-10,18757
New Zealand,2022-01-18,41523
High income,2022-01-29,4713393
Asia,2022-02-11,15076617
Azerbaijan,2022-01-13,26437
Bolivia,2022-01-09,107780
Faeroe Islands,2022-01-02,410
Pakistan,2022-01-19,661267
Japan,2022-02-20,922996
Sierra Leone,2022-02-03,6243
Maldives,2022-02-11,2880
Saint Vincent and the Grenadines,2022-01-18,82
Iceland,2022-01-09,1060
Sri Lanka,2022-01-16,82787
Bahamas,2022-01-23,434
Suriname,2022-01-25,185
Japan,2022-02-09,664395
Malawi,2022-02-14,1446
Dominica,2022-01-18,34
Lithuania,2022-02-05,2518
Greenland,2022-02-01,9
Grenada,2022-01-22,127
Armenia,2022-01-23,10318
Lower middle income,2022-01-13,18453589
Gambia,2022-01-09,2299
Colombia,2022-02-12,233816
Saudi Arabia,2022-02-05,239476
Uganda,2022-02-17,
Democratic Republic of Congo,2022-02-04,5486
Azerbaijan,2022-02-17,52993
Botswana,2022-01-13,2733
San Marino,2022-01-13,189
Tunisia,2022-01-01,60481
Slovenia,2022-02-13,1899
Grenada,2022-01-27,117
Albania,2022-02-05,15979
Trinidad and Tobago,2022-01-26,1879
Senegal,2022-01-29,4472
Upper middle income,2022-02-01,7901009
Fiji,2022-01-30,246
Algeria,2022-01-17,16222
Venezuela,2022-02-11,128391
Aruba,2022-01-17,61
Nigeria,2022-01-27,185225
France,2022-01-18,474378
Gambia,2022-01-15,2299
Armenia,2022-01-28,10109
Netherlands,2022-01-19,108661
Mexico,2022-02-15,460366
Bulgaria,2022-01-14,22533
Lower middle income,2022-02-12,9347072
Tajikistan,2022-01-29,43589
Samoa,2022-01-17,128
Slovenia,2022-01-18,7950
Zambia,2022-01-30,14022
North America,2022-01-02,1706940
Hungary,2022-01-05,14692
Montenegro,2022-02-03,392
Lower middle income,2022-02-20,19205514
United Arab Emirates,2022-01-03,27043
Belgium,2022-01-25,59002
Romania,2022-02-01,18056
Kosovo,2022-02-20,868
Jordan,2022-01-15,35491
Barbados,2022-01-04,169
Kyrgyzstan,2022-01-29,9291
Hong Kong,2022-01-11,39814
Mauritania,2022-02-01,4508
Trinidad and Tobago,2022-02-19,1596
Cote d'Ivoire,2022-01-20,10071
Czechia,2022-01-01,38358
Ireland,2022-01-23,13548
England,2022-02-09,58260
Trinidad and Tobago,2022-02-14,1391
World,2022-01-26,26946295
Ukraine,2022-01-24,66906
Ethiopia,2022-02-06,141
Trinidad and Tobago,2022-01-28,1787
Ethiopia,2022-02-19,753282
Gibraltar,2022-02-05,68
Bangladesh,2022-01-28,890031
Indonesia,2022-01-25,1252137
Serbia,2022-01-11,2116
Dominican Republic,2022-02-07,26935
Croatia,2022-01-15,18319
Cameroon,2022-01-09,254
Hungary,2022-01-15,26127
European Union,2022-01-28,2042686
Nauru,2022-01-01,2
Israel,2022-02-20,3356
Lower middle income,2022-01-25,13620142
Turks and Caicos Islands,2022-02-02,122
Bosnia and Herzegovina,2022-01-20,4315
Madagascar,2022-01-05,7645
Denmark,2022-02-12,3935
Latvia,2022-01-09,10301
Guinea,2022-01-21,170175
Maldives,2022-01-01,442
Macao,2022-02-09,1265
Cyprus,2022-02-09,2585
Serbia,2022-01-02,10434
Nicaragua,2022-02-04,28501
Aruba,2022-02-04,62
Malta,2022-02-14,1235
Laos,2022-01-26,48048
England,2022-01-09,221128
Greenland,2022-01-24,37
Hong Kong,2022-02-16,83056
Portugal,2022-01-13,63053
Kiribati,2022-01-23,330
Bhutan,2022-01-20,19400
Singapore,2022-01-18,42687
Brazil,2022-01-13,728628
North America,2022-02-12,1225084
Cook Islands,2022-01-08,8
Myanmar,2022-01-23,173992
Sri Lanka,2022-02-19,59474
Austria,2022-01-08,42753
Belarus,2022-01-23,55068
Mexico,2022-01-10,444046
United States,2022-01-12,1182639
Upper middle income,2022-02-15,9860964
Low income,2022-01-24,980914
Sri Lanka,2022-02-16,48718
Italy,2022-02-05,382795
San Marino,2022-01-08,140
Curacao,2022-02-13,159
Chile,2022-02-14,66108
Mali,2022-02-08,
Vietnam,2022-01-25,1073445
Austria,2022-01-02,35485
Colombia,2022-01-26,238065
Bolivia,2022-01-30,44154
Oceania,2022-01-02,91927
Vanuatu,2022-01-08,736
Dominica,2022-01-21,46
Liberia,2022-01-23,1580
Montserrat,2022-01-29,15
Oceania,2022-02-14,221914
Qatar,2022-02-15,17549
Lower middle income,2022-01-18,12664019
Somalia,2022-01-31,1578
United States,2022-02-18,255748
Czechia,2022-02-09,16993
Hungary,2022-02-09,10536
Switzerland,2022-01-26,35520
Montenegro,2022-02-04,428
Guinea,2022-01-08,24076
Kiribati,2022-01-26,330
Bahrain,2022-01-05,6027
Hungary,2022-01-14,26012
Uzbekistan,2022-01-19,3947
Thailand,2022-01-11,431818
Indonesia,2022-02-05,1252137
Central African Republic,2022-01-25,3908
Asia,2022-01-17,20702932
England,2022-01-19,111755
Israel,2022-02-02,9923
Fiji,2022-02-10,279
Brazil,2022-02-04,1040783
France,2022-01-11,624988
Panama,2022-01-20,24214
Moldova,2022-02-15,5168
Maldives,2022-01-26,2825
Italy,2022-01-23,563793
British Virgin Islands,2022-02-03,7
Oman,2022-01-01,11499
Peru,2022-02-12,99989
Anguilla,2022-01-15,22
Belarus,2022-01-11,43695
Senegal,2022-01-02,459
Zimbabwe,2022-01-25,11846
Panama,2022-01-21,25829
Guinea-Bissau,2022-01-20,317
Armenia,2022-01-06,4849
Belarus,2022-01-02,67398
Tanzania,2022-01-21,33124
Low income,2022-02-15,81467
British Virgin Islands,2022-01-11,18
Haiti,2022-01-01,521
Kuwait,2022-01-10,12473
Grenada,2022-01-30,106
Saint Vincent and the Grenadines,2022-02-02,193
Saint Lucia,2022-02-16,68
Morocco,2022-01-14,58565
Saint Kitts and Nevis,2022-01-21,62
Iraq,2022-01-16,55691
Upper middle income,2022-01-17,10326623
Low income,2022-01-10,1004328
South Africa,2022-02-03,56943
Kiribati,2022-02-06,330
Turks and Caicos Islands,2022-01-01,122
Ethiopia,2022-01-27,633
United States,2022-01-01,1062842
Turkey,2022-01-13,494723
Trinidad and Tobago,2022-01-22,1895
Namibia,2022-01-08,821
Gibraltar,2022-01-21,107
South Africa,2022-01-09,50049
Faeroe Islands,2022-01-27,152
Indonesia,2022-02-01,1252137
Israel,2022-01-06,48278
Bahamas,2022-01-18,466
Mauritania,2022-02-08,4259
Dominica,2022-01-02,152
South Africa,2022-01-27,64469
Moldova,2022-01-11,3872
North Macedonia,2022-01-14,1615
Ukraine,2022-02-08,59101
Cayman Islands,2022-02-04,87
Poland,2022-01-18,180049
Oceania,2022-01-19,327031
Chad,2022-01-06,2544
Jamaica,2022-01-25,3282
Benin,2022-01-10,16074
Eswatini,2022-01-10,1979
Cyprus,2022-01-01,3393
Hungary,2022-02-02,20305
Georgia,2022-01-20,6711
Lower middle income,2022-02-01,9655360
India,2022-02-04,5964928
Montserrat,2022-01-04,5
Cote d'Ivoire,2022-01-27,12121
Japan,2022-01-18,129431
Europe,2022-01-16,3965611
Kyrgyzstan,2022-01-13,7295
Malawi,2022-02-13,1329
Bulgaria,2022-01-18,18307
Europe,2022-02-13,1513623
Equatorial Guinea,2022-01-04,49
Belarus,2022-01-22,55656
Belarus,2022-02-04,30314
Belize,2022-02-08,539
Belize,2022-02-15,381
Mozambique,2022-01-31,45857
Rwanda,2022-01-09,127901
Georgia,2022-01-21,6890
Grenada,2022-02-18,51
Egypt,2022-01-12,339409
Grenada,2022-01-01,175
Poland,2022-01-20,169074
Thailand,2022-01-14,467229
Colombia,2022-01-31,225309
Bangladesh,2022-02-11,957674
Jamaica,2022-01-08,3957
Serbia,2022-01-19,6238
Albania,2022-01-27,5471
Papua New Guinea,2022-01-07,541
Croatia,2022-02-11,4104
Chad,2022-01-19,1980
Guinea-Bissau,2022-01-18,162
France,2022-01-08,630685
Oman,2022-01-18,12331
Thailand,2022-02-05,257975
Malaysia,2022-01-26,196924
Sweden,2022-02-17,33460
Norway,2022-02-02,20959
Morocco,2022-01-25,51386
Gibraltar,2022-01-05,17
England,2022-01-18,118387
French Polynesia,2022-01-24,289
Austria,2022-02-02,28094
Italy,2022-01-15,663537
Bolivia,2022-01-14,78859
Malawi,2022-01-06,7609
Norway,2022-02-13,9297
Papua New Guinea,2022-02-08,991
Algeria,2022-01-08,22589
Bahrain,2022-01-10,5441
Saudi Arabia,2022-01-04,216550
Guernsey,2022-01-02,1747
Russia,2022-02-07,200506
Belize,2022-01-18,739
Mongolia,2022-01-05,2284
Isle of Man,2022-01-23,123
Japan,2022-01-25,210041
Vanuatu,2022-01-12,736
Gabon,2022-02-17,
England,2022-02-01,77461
Gibraltar,2022-01-30,89
Sri Lanka,2022-01-01,111972
Germany,2022-02-06,246195
Saudi Arabia,2022-01-27,257257
Namibia,2022-01-04,476
Latvia,2022-02-19,1682
Turkey,2022-02-09,161432
Romania,2022-01-23,14825
Netherlands,2022-02-07,28390
Honduras,2022-01-20,43903
Oceania,2022-01-12,295763
Faeroe Islands,2022-01-25,218
Malawi,2022-01-15,2842
Liechtenstein,2022-02-13,67
Samoa,2022-01-03,57
Bangladesh,2022-02-05,957674
Macao,2022-02-12,1974
Slovakia,2022-02-02,5916
Sweden,2022-01-30,66274
Saint Vincent and the Grenadines,2022-01-30,130
Asia,2022-01-10,25879761
Jersey,2022-01-16,338
Liechtenstein,2022-01-07,235
Comoros,2022-01-25,609
Uganda,2022-01-08,107200
Aruba,2022-02-06,61
Czechia,2022-01-03,41646
Malaysia,2022-01-28,188702
Saint Vincent and the Grenadines,2022-01-12,82
Poland,2022-02-06,92221
Saint Vincent and the Grenadines,2022-01-14,82
China,2022-02-13,5689286
Bhutan,2022-01-18,9779
Vanuatu,2022-01-10,736
Hungary,2022-02-07,11322
Mongolia,2022-02-20,814
Low income,2022-01-28,405463
Panama,2022-02-05,15062
Jersey,2022-01-04,551
Tunisia,2022-02-17,8149
Japan,2022-02-13,665088
Bermuda,2022-01-28,546
Italy,2022-01-26,531372
Iraq,2022-01-03,35970
Timor,2022-01-19,1217
Cook Islands,2022-01-21,5
Ecuador,2022-01-27,62754
Europe,2022-02-15,1403289
Ecuador,2022-01-26,65941
Turks and Caicos Islands,2022-01-08,122
Moldova,2022-01-27,6279
Eswatini,2022-01-18,3197
Africa,2022-01-05,1774931
Latvia,2022-02-02,4516
Estonia,2022-02-12,1287
Vanuatu,2022-01-05,736
North America,2022-01-30,1899208
Netherlands,2022-01-06,260605
Malawi,2022-02-16,2747
Turks and Caicos Islands,2022-01-22,122
Cuba,2022-01-30,78778
Montenegro,2022-02-13,367
Algeria,2022-01-30,16222
Russia,2022-01-02,421171
Japan,2022-02-10,655971
Poland,2022-01-04,128386
Sri Lanka,2022-01-23,64861
Zimbabwe,2022-01-06,12463
Europe,2022-01-14,4083758
Greece,2022-01-14,78769
Bolivia,2022-02-06,35038
Guernsey,2022-02-01,65
Laos,2022-01-19,37150
Bangladesh,2022-01-10,829757
Bulgaria,2022-01-15,21922
Belgium,2022-02-09,30359
French Polynesia,2022-01-08,521
Burundi,2022-01-13,41
Anguilla,2022-02-01,30
Brunei,2022-01-03,5130
Haiti,2022-01-07,344
Latvia,2022-02-16,2391
Cuba,2022-01-17,172807
Dominica,2022-01-30,74
Argentina,2022-01-12,411708
South Korea,2022-01-12,439259
Iraq,2022-01-25,45840
Liberia,2022-01-05,11591
Ecuador,2022-01-01,51696
French Polynesia,2022-01-09,588
Gibraltar,2022-01-28,114
Egypt,2022-01-06,399467
Central African Republic,2022-02-03,6091
Aruba,2022-02-11,61
Mongolia,2022-02-18,917
Italy,2022-02-17,181285
Italy,2022-02-09,297920
Germany,2022-01-20,556266
Armenia,2022-02-01,8330
United Kingdom,2022-02-06,74361
Seychelles,2022-01-13,347
Romania,2022-01-25,14341
Upper middle income,2022-01-28,9979074
Jamaica,2022-01-10,3665
